taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2879131	Quercus lanigera M.Martens & Galeotti	2879127	Quercus castanea Née	24	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus castanea	2879127	
2881700	Quercus copeyensis C.H.Mull.	2881700	Quercus copeyensis C.H.Mull.	189	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus copeyensis	2881700	
2878061	Quercus × firmurensis Hy	2878061	Quercus × firmurensis Hy	81	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus firmurensis	2878061	
8144158	Quercus castanea Muhl.	2879947	Quercus muehlenbergii Engelm.	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus muehlenbergii	2879947	
2878742	Quercus virgata Martrin-Donos	2878725	Quercus robur subsp. robur	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2879123	Quercus moreliana Trel.	2878540	Quercus crassifolia Bonpl.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus crassifolia	2878540	
2878193	Quercus banisteri Michx.	2878190	Quercus ilicifolia Wangenh.	35	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus ilicifolia	2878190	
2881133	Quercus × neomairei A.Camus	2881133	Quercus × neomairei A.Camus	124	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus neomairei	2881133	
2879983	Quercus baniensis A.Camus	2879983	Quercus baniensis A.Camus	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus baniensis	2879983	CR
2879586	Quercus stenophylla var. latifolia Nakai	2879582	Quercus salicina Blume	4	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus salicina	2879582	
2881574	Quercus utilis Hu & W.C.Cheng	2881574	Quercus utilis Hu & W.C.Cheng	48	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus utilis	2881574	EN
2878934	Quercus robur var. cuneifolia Vuk.	2878725	Quercus robur subsp. robur	7	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
6561642	Quercus aliena subsp. aliena	2881654	Quercus aliena Blume	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus aliena	2881654	
7532831	Quercus aegilops Scop.	2880580	Quercus cerris L.	56	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus cerris	2880580	
2878059	Quercus lanata var. incana Wenz.	2878058	Quercus leucotrichophora A.Camus	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus leucotrichophora	2878058	
6289885	Quercus shumardii var. texana (Buckley) Ashe	2878115	Quercus texana Buckley	7	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus texana	2878115	
2880513	Quercus × blufftonensis Trel.	2880513	Quercus × blufftonensis Trel.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus blufftonensis	2880513	
2881263	Cyclobalanopsis phanera (Chun) Y.C.Hsu & H.Wei Jen	2881262	Quercus phanera Chun	81	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus phanera	2881262	
2880545	Quercus rubra var. maxima Marshall	2880539	Quercus rubra L.	9	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus rubra	2880539	
6289900	Cyclobalanopsis augustini (Skan) Schottky	6289896	Quercus augustini Skan	95	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus augustini	6289896	
2878037	Quercus stellata var. parviloba Sarg.	8879961	Quercus stellata Wangenh.	11	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus stellata	8879961	
4983679	Quercus eoxalapensis MacGinitie, 1941	4983679	Quercus eoxalapensis MacGinitie, 1941	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus eoxalapensis	4983679	
8171760	Quercus longipes Steven	2878696	Quercus robur subsp. pedunculiflora (K.Koch) Menitsky	26	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2878498	Quercus × komarovii A.Camus	2878490	Quercus × mannifera Lindl.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus mannifera	2878490	
2880534	Cyclobalanopsis semiserratoides Y.C.Hsu & H.Wei Jen	2880533	Quercus semiserratoides (Y.C.Hsu & H.Wei Jen) C.C.Huang & Y.T.Chang	8	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus semiserratoides	2880533	
6289971	Quercus chrysolepis var. vacciniifolia (Hittell) Engelm.	10918497	Quercus vacciniifolia Hittell	15	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus vacciniifolia	10918497	
2880027	Quercus pilicaulis f. elongata C.H.Mull.	2880017	Quercus peduncularis Née	7	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus peduncularis	2880017	
2879016	Quercus hemipteroides C.H.Mull.	2879011	Quercus skinneri Benth.	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus skinneri	2879011	
2878718	Quercus robur subsp. longipes (Steven) Hedge & Yalt.	2878696	Quercus robur subsp. pedunculiflora (K.Koch) Menitsky	6	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2880354	Quercus chrysolepis var. palmeri (Engelm.) Sarg.	2880352	Quercus palmeri (Engelm.) Engelm.	28	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus palmeri	2880352	
7489619	Quercus mongolica var. mongolica	7489619	Quercus mongolica var. mongolica	56	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus mongolica	2879685	
2879008	Quercus robur var. vulgaris A.DC.	2878688	Quercus robur L.	12	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2879261	Quercus garryana var. fruticosa (Engelm.) Govaerts	2879261	Quercus garryana var. fruticosa (Engelm.) Govaerts	9	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus garryana	2879260	
2880682	Quercus × dentatoserratoides T.B.Lee	2880681	Quercus × nipponica Koidz.	66	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus nipponica	2880681	
2878355	Quercus siguatepequeana Trel.	2878354	Quercus sapotifolia Liebm.	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus sapotifolia	2878354	
8578546	Quercus amissaeloba Trel., 1938	8578546	Quercus amissaeloba Trel., 1938	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus amissaeloba	8578546	
2879828	Quercus × wagneri Gaynor	2879828	Quercus × wagneri Gaynor	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus wagneri	2879828	
2880344	Quercus prinus var. michauxii (Nutt.) Chapm.	2880340	Quercus michauxii Nutt.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus michauxii	2880340	
11017549	Quercus mongolicoides (H.Ohba) Hiroki	12218635	Quercus mongolica var. mongolicoides (H.Ohba) M.Aizawa	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus mongolica	2879685	
2879726	Quercus oophora Kotschy	2879712	Quercus brantii Lindl.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus brantii	2879712	
8073267	Quercus lanuginosa subsp. brachyphylla (Kotschy) Nyman	7226619	Quercus pubescens subsp. pubescens	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pubescens	2881283	
2880749	Quercus dumosa f. myrtifolia Trel.	2880740	Quercus dumosa Nutt.	5	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus dumosa	2880740	
8083308	Quercus major (A.DC.) Trel.	2878632	Quercus laurina Bonpl.	10	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus laurina	2878632	
2878601	Quercus langlassei Trel.	2878358	Quercus elliptica Née	16	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus elliptica	2878358	
8274221	Quercus repanda Benth.	2879555	Quercus microphylla Née	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus microphylla	2879555	
2879760	Quercus prinus var. pumila Michx.	2879759	Quercus prinoides Willd.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus prinoides	2879759	
11433731	Quercus haugi Colani, 1920	11433731	Quercus haugi Colani, 1920	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus haugi	11433731	
2879124	Quercus spinulosa M.Martens & Galeotti	2878540	Quercus crassifolia Bonpl.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus crassifolia	2878540	
2880067	Quercus panduriformis f. colimensis Trel.	2880060	Quercus obtusata Bonpl.	1	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus obtusata	2880060	
2879019	Quercus chiapasensis Trel.	2879011	Quercus skinneri Benth.	13	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus skinneri	2879011	
8382688	Quercus turbinella var. ajoensis (C.H.Mull.) Little	2878465	Quercus ajoensis C.H.Mull.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus ajoensis	2878465	
3906310	Cyclobalanopsis dulongensis H.Li & Y.C.Hsu	3906310	Cyclobalanopsis dulongensis H.Li & Y.C.Hsu	1	SPECIES	PROVISIONALLY_ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Cyclobalanopsis dulongensis	3906310	
2878527	Quercus × legionensis C.Vicioso	2878525	Quercus × trabutii Hy	9	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus trabutii	2878525	
5939333	Quercus alpestris f. grandifolia C.Vicioso	7226615	Quercus faginea subsp. faginea	3	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus faginea	2881480	
7690145	Quercus texana Young	2879863	Quercus buckleyi Nixon & Dorr	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus buckleyi	2879863	
2880503	Quercus kerrii var. pubescens Barnett	2880501	Quercus mespilifolia Wall. ex A.DC.	6	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus mespilifolia	2880501	
9425812	Quercus cerris var. laciniata Loudon	2880580	Quercus cerris L.	4	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus cerris	2880580	
7514279	Quercus pinnatifida Vuk.	7514279	Quercus pinnatifida Vuk.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pinnatifida	7514279	
2881557	Quercus rotundifolia var. pilosella (F.M.Vázquez) F.M.Vázquez, S.Ramos & S.García	2881550	Quercus rotundifolia Lam.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus rotundifolia	2881550	
2881076	Quercus lusitanica var. lanceolata C.Vicioso	7226615	Quercus faginea subsp. faginea	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus faginea	2881480	
2881490	Quercus elegantula Gand.	7226619	Quercus pubescens subsp. pubescens	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pubescens	2881283	
8231028	Quercus confusa Simonk., 1902	2881283	Quercus pubescens Willd.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pubescens	2881283	
8822909	Quercus johnstrupi Heer, 1883	8822909	Quercus johnstrupi Heer, 1883	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus johnstrupi	8822909	
2878682	Quercus setulosa subsp. laotica (A.Camus) Menitsky	2878682	Quercus setulosa subsp. laotica (A.Camus) Menitsky	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus setulosa	2878681	
8236655	Quercus tenuiloba f. gracilis C.H.Mull.	2880707	Quercus xalapensis Bonpl.	3	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus xalapensis	2880707	
2881011	Quercus lusitanica var. infectoria (G.Olivier) A.DC.	2881010	Quercus infectoria G.Olivier	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus infectoria	2881010	
2878901	Quercus robur var. glaberrima (Schur) Gürke	2878725	Quercus robur subsp. robur	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
6289773	Quercus lobata var. walteri Jeps.	2878373	Quercus lobata Née	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus lobata	2878373	
2880778	Quercus incarnata f. longa Trel.	2880775	Quercus sideroxyla Bonpl.	1	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus sideroxyla	2880775	
2880082	Quercus novomexicana var. andrewsii Trel.	2878268	Quercus gambelii Nutt.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus gambelii	2878268	
2880911	Quercus × trabutiana Maire ex St.-Laurent	10879738	Quercus × auzendei Gren. & Godr.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus auzendei	10879738	
7644061	Quercus dubia L.	7644061	Quercus dubia L.	1	SPECIES	PROVISIONALLY_ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus dubia	7644061	
2880708	Quercus serra Liebm.	2880707	Quercus xalapensis Bonpl.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus xalapensis	2880707	
3906450	Quercus × arrimatensis Penas, Llamas, Pérez Morales & Acedo	3906450	Quercus × arrimatensis Penas, Llamas, Pérez Morales & Acedo	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus arrimatensis	3906450	
2878260	Quercus achoteana var. sublanosa Trel., 1938	2878260	Quercus achoteana var. sublanosa Trel., 1938	1	VARIETY	PROVISIONALLY_ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus peduncularis	2880017	
2880416	Quercus lancifolia f. pilosiuscula Wenz.	2877988	Quercus lancifolia Schltdl. & Cham.	1	FORM	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus lancifolia	2877988	
3906061	Quercus stenobalanus von Seemen	2881127	Quercus germana Schltdl. & Cham.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus germana	2881127	
2879458	Quercus harmsiana Trel.	2879457	Quercus glaucoides M.Martens & Galeotti	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus glaucoides	2879457	
2879439	Quercus suber var. fagifolia Albert	2879411	Quercus suber L.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus suber	2879411	
2879490	Quercus undulata var. breviloba (Torr.) Engelm.	2879489	Quercus sinuata var. breviloba (Torr.) C.H.Mull.	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus sinuata	2879488	
2878302	Quercus prainiana Trel.	2878301	Quercus coffeicolor Trel.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus coffeicolor	2878301	
2880079	Quercus chingsiensis Y.T.Chang	2880076	Quercus thorelii Hickel & A.Camus	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus thorelii	2880076	
6289894	Quercus lusitanica var. mirbeckii (Durieu) A.DC.	2880808	Quercus canariensis Willd.	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus canariensis	2880808	
2879782	Quercus fragnus A.Longo	7226617	Quercus trojana subsp. trojana	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus trojana	2879774	
2880970	Quercus nobilis Mast.	2881630	Quercus marilandica (L.) Münchh.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus marilandica	2881630	
3906558	Quercus castanopseifolia Hayata, 1913	3906558	Quercus castanopseifolia Hayata, 1913	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus castanopseifolia	3906558	
2879812	Cyclobalanopsis pseudomyrsinifolia (Hayata) Schottky	2879798	Quercus longinux Hayata	16	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus longinux	2879798	
8935716	Quercus knowltoniana Cockerell, 1908	8935716	Quercus knowltoniana Cockerell, 1908	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus knowltoniana	8935716	
11372388	Quercus subvariabilis Tanai, 1955	11372388	Quercus subvariabilis Tanai, 1955	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus subvariabilis	11372388	
2880539	Quercus rubra L.	2880539	Quercus rubra L.	217537	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus rubra	2880539	LC
2878694	Quercus brutia Ten.	2878690	Quercus robur subsp. brutia (Ten.) O.Schwarz	15	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus robur	2878688	
2878313	Quercus oglethorpensis W.H.Duncan	2878313	Quercus oglethorpensis W.H.Duncan	780	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus oglethorpensis	2878313	EN
2880919	Quercus toza Gillet ex Bosc	2878826	Quercus pyrenaica Willd.	795	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pyrenaica	2878826	
2881701	Quercus pacifica Nixon & C.H.Müll.	2881701	Quercus pacifica Nixon & C.H.Müll.	831	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus pacifica	2881701	EN
2879649	Quercus serrata Murray	2879649	Quercus serrata Murray	15605	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus serrata	2879649	LC
2880724	Quercus tenuiloba C.H.Mull.	2880707	Quercus xalapensis Bonpl.	23	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus xalapensis	2880707	
2881630	Quercus marilandica (L.) Münchh.	2881630	Quercus marilandica (L.) Münchh.	14980	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus marilandica	2881630	LC
2877976	Quercus havardii var. tuckeri S.L.Welsh	2877975	Quercus welshii R.A.Denham	140	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus welshii	2877975	
3906354	Quercus praineana Trel.	2878301	Quercus coffeicolor Trel.	186	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus coffeicolor	2878301	
2879308	Quercus tuberculata Liebm.	2879308	Quercus tuberculata Liebm.	762	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus tuberculata	2879308	LC
3906105	Quercus broteroi (Cout.) Rivas Mart. & Sáenz de Rivas	7226615	Quercus faginea subsp. faginea	377	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus faginea	2881480	
2879923	Quercus durata Jeps.	2879923	Quercus durata Jeps.	3304	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus durata	2879923	LC
2880726	Quercus shumardii var. acerifolia E.J.Palmer	10998168	Quercus acerifolia (E.J.Palmer) Stoynoff & W.J.Hess ex R.J.Jensen	77	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus acerifolia	10998168	
2879555	Quercus microphylla Née	2879555	Quercus microphylla Née	1149	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus microphylla	2879555	LC
2881677	Quercus × saulii C.K.Schneid.	2881677	Quercus × saulii C.K.Schneid.	479	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Fagaceae	4689	Quercus	2877951	Quercus saulii	2881677	
